Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market_size,Market,Marketing,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales ,Total_expenses,Type,Month,Profit_Margin
573,68,-1,2015-02-24,619,85,Small Market,Central,25,Beans,Coffee,Colombian,39,163,Missouri,60,90,40,150,59,Regular,2,0.2392638036809816
262,105,0,2015-02-25,716,145,Small Market,Central,95,Beans,Coffee,Colombian,30,266,Wisconsin,100,140,30,240,125,Regular,2,0.11278195488721804
573,50,1,2015-02-26,898,73,Small Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Missouri,60,90,70,150,25,Regular,2,0.5419847328244275
262,80,-6,2015-02-27,1079,96,Small Market,Central,24,Beans,Espresso,Caffe Mocha,74,188,Wisconsin,100,120,80,220,46,Regular,2,0.39361702127659576
515,247,121,2015-02-28,1744,329,Small Market,Central,81,Leaves,Herbal Tea,Chamomile,321,614,Iowa,230,300,200,530,113,Decaf,2,0.5228013029315961
515,127,63,2015-03-01,830,185,Small Market,Central,40,Leaves,Herbal Tea,Lemon,183,332,Iowa,120,170,120,290,62,Decaf,3,0.5512048192771084
641,250,112,2015-03-02,1820,251,Small Market,Central,70,Leaves,Tea,Darjeeling,232,534,Iowa,210,200,120,410,95,Regular,3,0.4344569288389513
563,294,151,2015-03-03,1838,360,Small Market,Central,111,Leaves,Tea,Earl Grey,321,697,Iowa,240,300,170,540,144,Regular,3,0.460545193687231
816,20,-14,2015-03-04,218,25,Small Market,Central,7,Leaves,Tea,Earl Grey,-24,48,Missouri,10,20,-10,30,41,Regular,3,-0.5
951,154,-17,2015-03-05,3654,-24,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-117,130,California,220,-30,-100,190,93,Decaf,3,-0.9
714,257,-15,2015-03-06,1662,341,Major Market,West,84,Beans,Espresso,Decaf Espresso,225,598,California,230,320,240,550,116,Decaf,3,0.3762541806020067
818,122,-14,2015-03-07,2555,-13,Major Market,West,39,Beans,Coffee,Amaretto,-74,109,California,170,-20,-60,150,61,Regular,3,-0.6788990825688074
626,260,-223,2015-03-08,2548,390,Major Market,West,91,Beans,Coffee,Colombian,247,650,California,380,580,470,960,143,Regular,3,0.38
562,239,-11,2015-03-09,1755,239,Major Market,West,66,Beans,Espresso,Caffe Latte,149,478,California,210,220,160,430,90,Regular,3,0.3117154811715481
562,125,-23,2015-03-10,898,173,Major Market,West,113,Beans,Espresso,Caffe Mocha,27,298,California,110,160,50,270,146,Regular,3,0.09060402684563758
661,108,-5,2015-03-11,971,157,Major Market,West,30,Leaves,Herbal Tea,Chamomile,115,265,California,80,130,120,210,42,Decaf,3,0.4339622641509434
562,239,16,2015-03-12,1246,281,Major Market,West,74,Leaves,Herbal Tea,Lemon,186,520,California,190,220,170,410,95,Decaf,3,0.3576923076923077
562,123,54,2015-03-13,915,179,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,50,90,80,140,45,Regular,3,0.44370860927152317
971,43,-51,2015-03-14,419,64,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,29,107,Oregon,50,100,80,150,35,Decaf,3,0.27102803738317754
435,79,-86,2015-03-15,593,98,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,34,177,Utah,100,160,120,260,64,Decaf,3,0.192090395480226
425,96,-83,2015-03-16,683,134,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,17,230,Washington,140,190,100,330,117,Decaf,3,0.07391304347826087
503,161,-19,2015-03-17,1267,161,Small Market,West,45,Beans,Espresso,Decaf Espresso,91,322,Oregon,140,150,110,290,70,Decaf,3,0.2826086956521739
253,80,-32,2015-03-18,1055,94,Small Market,West,24,Beans,Espresso,Decaf Espresso,48,174,Washington,60,90,80,150,46,Decaf,3,0.27586206896551724
971,51,-55,2015-03-19,503,71,Small Market,West,46,Beans,Coffee,Amaretto,-5,122,Oregon,70,100,50,170,76,Regular,3,-0.040983606557377046
435,65,-54,2015-03-20,1053,77,Small Market,West,20,Beans,Coffee,Amaretto,36,142,Utah,90,110,90,200,41,Regular,3,0.2535211267605634
971,60,-69,2015-03-21,463,84,Small Market,West,19,Beans,Coffee,Colombian,21,144,Oregon,80,130,90,210,63,Regular,3,0.14583333333333334
435,47,-58,2015-03-22,375,64,Small Market,West,15,Beans,Coffee,Colombian,22,111,Utah,50,100,80,150,42,Regular,3,0.1981981981981982
206,68,-54,2015-03-23,438,99,Small Market,West,21,Beans,Coffee,Colombian,56,167,Washington,90,140,110,230,43,Regular,3,0.33532934131736525
206,22,-10,2015-03-24,573,29,Small Market,West,7,Beans,Espresso,Caffe Latte,10,51,Washington,10,20,20,30,19,Regular,3,0.19607843137254902
702,21,-6,2015-03-25,846,31,Small Market,West,5,Beans,Espresso,Caffe Mocha,14,52,Nevada,10,20,20,30,17,Regular,3,0.2692307692307692
801,103,-23,2015-03-26,564,133,Small Market,West,33,Beans,Espresso,Caffe Mocha,87,236,Utah,80,130,110,210,46,Regular,3,0.3686440677966102
775,125,-34,2015-03-27,898,173,Small Market,West,113,Leaves,Herbal Tea,Chamomile,26,298,Nevada,90,150,60,240,147,Decaf,3,0.087248322147651
206,125,-15,2015-03-28,1119,188,Small Market,West,41,Leaves,Herbal Tea,Chamomile,115,313,Washington,90,160,130,250,73,Decaf,3,0.36741214057507987
702,154,0,2015-03-29,1132,213,Small Market,West,50,Leaves,Herbal Tea,Lemon,120,367,Nevada,120,170,120,290,93,Decaf,3,0.32697547683923706
971,90,-17,2015-03-30,572,115,Small Market,West,29,Leaves,Herbal Tea,Lemon,73,205,Oregon,60,100,90,160,42,Decaf,3,0.35609756097560974
702,122,-16,2015-03-31,789,176,Small Market,West,39,Leaves,Herbal Tea,Mint,114,298,Nevada,90,150,130,240,62,Decaf,3,0.3825503355704698
435,86,-27,2015-04-01,1698,23,Small Market,West,26,Leaves,Herbal Tea,Mint,-27,109,Utah,60,20,0,80,50,Decaf,4,-0.24770642201834864
702,257,94,2015-04-02,1662,341,Small Market,West,84,Leaves,Tea,Darjeeling,224,598,Nevada,110,180,130,290,117,Regular,4,0.3745819397993311
541,21,-4,2015-04-03,480,32,Small Market,West,5,Leaves,Tea,Darjeeling,16,53,Oregon,0,20,20,20,16,Regular,4,0.3018867924528302
775,239,69,2015-04-04,1755,239,Small Market,West,66,Leaves,Tea,Earl Grey,149,478,Nevada,110,120,80,230,90,Regular,4,0.3117154811715481
702,255,-193,2015-04-05,7058,-255,Small Market,West,96,Leaves,Tea,Green Tea,-363,21,Nevada,110,-110,-170,0,129,Regular,4,-17.285714285714285
435,25,-22,2015-04-06,209,31,Small Market,West,9,Leaves,Tea,Green Tea,-12,56,Utah,0,20,10,20,43,Regular,4,-0.21428571428571427
909,173,3,2015-04-07,3909,-27,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-127,146,California,200,-30,-130,170,100,Decaf,4,-0.8698630136986302
707,228,7,2015-04-08,1691,304,Major Market,West,75,Beans,Espresso,Decaf Espresso,197,532,California,220,290,190,510,107,Decaf,4,0.37030075187969924
619,113,-6,2015-04-09,2758,3,Major Market,West,36,Beans,Coffee,Amaretto,-56,116,California,130,0,-50,130,59,Regular,4,-0.4827586206896552
951,249,-75,2015-04-10,2580,374,Major Market,West,87,Beans,Coffee,Colombian,235,623,California,290,450,310,740,139,Regular,4,0.37720706260032105
559,211,-11,2015-04-11,1778,212,Major Market,West,59,Beans,Espresso,Caffe Latte,129,423,California,200,210,140,410,83,Regular,4,0.3049645390070922
818,121,-14,2015-04-12,912,168,Major Market,West,109,Beans,Espresso,Caffe Mocha,26,289,California,110,170,40,280,142,Regular,4,0.08996539792387544
213,81,4,2015-04-13,984,117,Major Market,West,22,Leaves,Herbal Tea,Chamomile,84,198,California,70,110,80,180,33,Decaf,4,0.42424242424242425
213,225,14,2015-04-14,1272,265,Major Market,West,69,Leaves,Herbal Tea,Lemon,174,490,California,210,240,160,450,91,Decaf,4,0.3551020408163265
213,118,18,2015-04-15,930,172,Major Market,West,33,Leaves,Tea,Darjeeling,128,290,California,80,130,110,210,44,Regular,4,0.4413793103448276
801,82,-22,2015-04-16,601,102,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,38,184,Utah,90,120,60,210,64,Decaf,4,0.20652173913043478
253,94,-24,2015-04-17,694,130,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,16,224,Washington,110,150,40,260,114,Decaf,4,0.07142857142857142
503,181,-12,2015-04-18,1283,182,Small Market,West,50,Beans,Espresso,Decaf Espresso,108,363,Oregon,170,180,120,350,74,Decaf,4,0.2975206611570248
801,69,-11,2015-04-19,1060,81,Small Market,West,21,Beans,Coffee,Amaretto,39,150,Utah,80,90,50,170,42,Regular,4,0.26
971,53,-26,2015-04-20,470,75,Small Market,West,17,Beans,Coffee,Colombian,14,128,Oregon,60,90,40,150,61,Regular,4,0.109375
425,63,-20,2015-04-21,446,93,Small Market,West,20,Beans,Coffee,Colombian,50,156,Washington,70,110,70,180,43,Regular,4,0.32051282051282054
775,15,-1,2015-04-22,848,24,Small Market,West,4,Beans,Espresso,Caffe Mocha,9,39,Nevada,10,20,10,30,15,Regular,4,0.23076923076923078
435,101,-5,2015-04-23,552,130,Small Market,West,33,Beans,Espresso,Caffe Mocha,85,231,Utah,90,130,90,220,45,Regular,4,0.36796536796536794
775,121,6,2015-04-24,912,168,Small Market,West,109,Leaves,Herbal Tea,Chamomile,26,289,Nevada,110,150,20,260,142,Decaf,4,0.08996539792387544
206,130,2,2015-04-25,1134,195,Small Market,West,42,Leaves,Herbal Tea,Chamomile,122,325,Washington,120,180,120,300,73,Decaf,4,0.37538461538461537
702,173,8,2015-04-26,1150,239,Small Market,West,57,Leaves,Herbal Tea,Lemon,138,412,Nevada,160,220,130,380,101,Decaf,4,0.33495145631067963
971,88,0,2015-04-27,561,112,Small Market,West,29,Leaves,Herbal Tea,Lemon,70,200,Oregon,80,100,70,180,42,Decaf,4,0.35
702,113,7,2015-04-28,803,165,Small Market,West,36,Leaves,Herbal Tea,Mint,107,278,Nevada,100,150,100,250,58,Decaf,4,0.38489208633093525
702,228,56,2015-04-29,1691,304,Small Market,West,75,Leaves,Tea,Darjeeling,196,532,Nevada,160,220,140,380,108,Regular,4,0.3684210526315789
702,211,48,2015-04-30,1778,212,Small Market,West,59,Leaves,Tea,Earl Grey,128,423,Nevada,150,150,80,300,84,Regular,4,0.30260047281323876
971,78,12,2015-05-01,798,119,Small Market,West,25,Leaves,Tea,Earl Grey,62,197,Oregon,50,90,50,140,57,Regular,5,0.3147208121827411
702,245,-60,2015-05-02,7653,-245,Small Market,West,93,Leaves,Tea,Green Tea,-340,32,Nevada,180,-180,-280,0,127,Regular,5,-10.625
971,102,19,2015-05-03,666,143,Small Market,West,31,Leaves,Tea,Green Tea,89,245,Oregon,70,100,70,170,54,Regular,5,0.363265306122449
714,224,1,2015-05-04,4216,-32,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-149,192,California,260,-40,-150,220,117,Decaf,5,-0.7760416666666666
209,247,6,2015-05-05,1744,329,Major Market,West,81,Beans,Espresso,Decaf Espresso,216,576,California,240,310,210,550,113,Decaf,5,0.375
951,127,2,2015-05-06,2947,-25,Major Market,West,40,Beans,Coffee,Amaretto,-88,102,California,150,-30,-90,120,63,Regular,5,-0.8627450980392157
707,279,-79,2015-05-07,2642,420,Major Market,West,97,Beans,Coffee,Colombian,271,699,California,330,500,350,830,149,Regular,5,0.3876967095851216
916,250,-3,2015-05-08,1820,251,Major Market,West,70,Beans,Espresso,Caffe Latte,157,501,California,240,240,160,480,94,Regular,5,0.313373253493014
530,135,-9,2015-05-09,940,187,Major Market,West,122,Beans,Espresso,Caffe Mocha,31,322,California,130,180,40,310,156,Regular,5,0.09627329192546584
626,86,9,2015-05-10,1003,124,Major Market,West,24,Leaves,Herbal Tea,Chamomile,89,210,California,80,110,80,190,35,Decaf,5,0.4238095238095238
415,241,18,2015-05-11,1321,284,Major Market,West,74,Leaves,Herbal Tea,Lemon,188,525,California,220,260,170,480,96,Decaf,5,0.3580952380952381
916,123,24,2015-05-12,959,179,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,90,130,110,220,45,Regular,5,0.44370860927152317
435,68,-24,2015-05-13,619,85,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,26,153,Utah,80,100,50,180,59,Decaf,5,0.16993464052287582
509,105,-30,2015-05-14,716,145,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,20,250,Washington,120,170,50,290,125,Decaf,5,0.08
971,153,7,2015-05-15,1319,153,Small Market,West,42,Beans,Espresso,Decaf Espresso,87,306,Oregon,150,140,80,290,66,Decaf,5,0.28431372549019607
253,80,-9,2015-05-16,1079,96,Small Market,West,24,Beans,Espresso,Decaf Espresso,51,176,Washington,70,100,60,170,45,Decaf,5,0.2897727272727273
435,63,-14,2015-05-17,1075,76,Small Market,West,19,Beans,Coffee,Amaretto,36,139,Utah,70,90,50,160,40,Regular,5,0.2589928057553957
253,72,-22,2015-05-18,461,104,Small Market,West,23,Beans,Coffee,Colombian,58,176,Washington,80,120,80,200,46,Regular,5,0.32954545454545453
775,16,0,2015-05-19,851,25,Small Market,West,4,Beans,Espresso,Caffe Mocha,10,41,Nevada,10,20,10,30,15,Regular,5,0.24390243902439024
435,94,7,2015-05-20,540,120,Small Market,West,31,Beans,Espresso,Caffe Mocha,77,214,Utah,90,110,70,200,43,Regular,5,0.3598130841121495
702,135,2,2015-05-21,940,187,Small Market,West,122,Leaves,Herbal Tea,Chamomile,32,322,Nevada,120,170,30,290,155,Decaf,5,0.09937888198757763
509,115,-5,2015-05-22,1166,174,Small Market,West,37,Leaves,Herbal Tea,Chamomile,105,289,Washington,100,160,110,260,69,Decaf,5,0.3633217993079585
775,224,24,2015-05-23,1191,310,Small Market,West,73,Leaves,Herbal Tea,Lemon,194,534,Nevada,210,280,170,490,116,Decaf,5,0.36329588014981273
541,81,-4,2015-05-24,551,104,Small Market,West,26,Leaves,Herbal Tea,Lemon,66,185,Oregon,70,100,70,170,38,Decaf,5,0.3567567567567568
775,127,2,2015-05-25,830,185,Small Market,West,40,Leaves,Herbal Tea,Mint,122,312,Nevada,120,170,120,290,63,Decaf,5,0.391025641025641
702,247,65,2015-05-26,1744,329,Small Market,West,81,Leaves,Tea,Darjeeling,215,576,Nevada,180,240,150,420,114,Regular,5,0.3732638888888889
702,250,57,2015-05-27,1820,251,Small Market,West,70,Leaves,Tea,Earl Grey,157,501,Nevada,180,180,100,360,94,Regular,5,0.313373253493014
971,88,13,2015-05-28,817,133,Small Market,West,29,Leaves,Tea,Earl Grey,73,221,Oregon,60,100,60,160,60,Regular,5,0.33031674208144796
775,294,-88,2015-05-29,8252,-294,Small Market,West,111,Leaves,Tea,Green Tea,-408,31,Nevada,210,-210,-320,0,145,Regular,5,-13.161290322580646
503,134,21,2015-05-30,690,186,Small Market,West,41,Leaves,Tea,Green Tea,121,320,Oregon,90,140,100,230,65,Regular,5,0.378125
435,20,-15,2015-05-31,218,25,Small Market,West,7,Leaves,Tea,Green Tea,-15,45,Utah,10,20,0,30,40,Regular,5,-0.3333333333333333
650,154,-74,2015-06-01,3654,-24,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-174,139,California,220,-30,-100,190,93,Decaf,6,-1.2517985611510791
415,257,94,2015-06-02,1662,341,Major Market,West,84,Beans,Espresso,Decaf Espresso,334,637,California,230,320,240,550,116,Decaf,6,0.5243328100470958
909,122,-50,2015-06-03,2555,-13,Major Market,West,39,Beans,Coffee,Amaretto,-110,116,California,170,-20,-60,150,61,Regular,6,-0.9482758620689655
818,260,-103,2015-06-04,2548,390,Major Market,West,91,Beans,Coffee,Colombian,367,693,California,380,580,470,960,143,Regular,6,0.5295815295815296
714,239,61,2015-06-05,1755,239,Major Market,West,66,Beans,Espresso,Caffe Latte,221,509,California,210,220,160,430,90,Regular,6,0.43418467583497056
805,125,-10,2015-06-06,898,173,Major Market,West,113,Beans,Espresso,Caffe Mocha,40,318,California,110,160,50,270,146,Regular,6,0.12578616352201258
925,108,51,2015-06-07,971,157,Major Market,West,30,Leaves,Herbal Tea,Chamomile,171,282,California,80,130,120,210,42,Decaf,6,0.6063829787234043
951,239,106,2015-06-08,1246,281,Major Market,West,74,Leaves,Herbal Tea,Lemon,276,554,California,190,220,170,410,95,Decaf,6,0.4981949458483754
831,123,119,2015-06-09,915,179,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,50,90,80,140,45,Regular,6,0.6180124223602484
971,43,-37,2015-06-10,419,64,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,43,114,Oregon,50,100,80,150,35,Decaf,6,0.37719298245614036
435,79,-70,2015-06-11,593,98,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,50,189,Utah,100,160,120,260,64,Decaf,6,0.26455026455026454
206,96,-75,2015-06-12,683,134,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,25,245,Washington,140,190,100,330,117,Decaf,6,0.10204081632653061
503,161,25,2015-06-13,1267,161,Small Market,West,45,Beans,Espresso,Decaf Espresso,135,343,Oregon,140,150,110,290,70,Decaf,6,0.3935860058309038
360,80,-9,2015-06-14,1055,94,Small Market,West,24,Beans,Espresso,Decaf Espresso,71,185,Washington,60,90,80,150,46,Decaf,6,0.3837837837837838
503,51,-57,2015-06-15,503,71,Small Market,West,46,Beans,Coffee,Amaretto,-7,130,Oregon,70,100,50,170,76,Regular,6,-0.05384615384615385
435,65,-37,2015-06-16,1053,77,Small Market,West,20,Beans,Coffee,Amaretto,53,151,Utah,90,110,90,200,41,Regular,6,0.3509933774834437
503,60,-59,2015-06-17,463,84,Small Market,West,19,Beans,Coffee,Colombian,31,153,Oregon,80,130,90,210,63,Regular,6,0.20261437908496732
435,47,-47,2015-06-18,375,64,Small Market,West,15,Beans,Coffee,Colombian,33,118,Utah,50,100,80,150,42,Regular,6,0.2796610169491525
360,68,-27,2015-06-19,438,99,Small Market,West,21,Beans,Coffee,Colombian,83,178,Washington,90,140,110,230,43,Regular,6,0.46629213483146065
206,22,-5,2015-06-20,573,29,Small Market,West,7,Beans,Espresso,Caffe Latte,15,54,Washington,10,20,20,30,19,Regular,6,0.2777777777777778
775,21,1,2015-06-21,846,31,Small Market,West,5,Beans,Espresso,Caffe Mocha,21,55,Nevada,10,20,20,30,17,Regular,6,0.38181818181818183
435,103,19,2015-06-22,564,133,Small Market,West,33,Beans,Espresso,Caffe Mocha,129,251,Utah,80,130,110,210,46,Regular,6,0.5139442231075697
702,125,-21,2015-06-23,898,173,Small Market,West,113,Leaves,Herbal Tea,Chamomile,39,318,Nevada,90,150,60,240,147,Decaf,6,0.12264150943396226
360,125,41,2015-06-24,1119,188,Small Market,West,41,Leaves,Herbal Tea,Chamomile,171,334,Washington,90,160,130,250,73,Decaf,6,0.5119760479041916
775,154,58,2015-06-25,1132,213,Small Market,West,50,Leaves,Herbal Tea,Lemon,178,391,Nevada,120,170,120,290,93,Decaf,6,0.45524296675191817
541,90,18,2015-06-26,572,115,Small Market,West,29,Leaves,Herbal Tea,Lemon,108,218,Oregon,60,100,90,160,42,Decaf,6,0.4954128440366973
775,122,39,2015-06-27,789,176,Small Market,West,39,Leaves,Herbal Tea,Mint,169,318,Nevada,90,150,130,240,62,Decaf,6,0.5314465408805031
435,86,-40,2015-06-28,1698,23,Small Market,West,26,Leaves,Herbal Tea,Mint,-40,116,Utah,60,20,0,80,50,Decaf,6,-0.3448275862068966
775,257,202,2015-06-29,1662,341,Small Market,West,84,Leaves,Tea,Darjeeling,332,637,Nevada,110,180,130,290,117,Regular,6,0.521193092621664
971,21,4,2015-06-30,480,32,Small Market,West,5,Leaves,Tea,Darjeeling,24,56,Oregon,0,20,20,20,16,Regular,6,0.42857142857142855
775,239,141,2015-07-01,1755,239,Small Market,West,66,Leaves,Tea,Earl Grey,221,509,Nevada,110,120,80,230,90,Regular,7,0.43418467583497056
702,255,-369,2015-07-02,7058,-255,Small Market,West,96,Leaves,Tea,Green Tea,-539,22,Nevada,110,-110,-170,0,129,Regular,7,-24.5
435,25,-28,2015-07-03,209,31,Small Market,West,9,Leaves,Tea,Green Tea,-18,60,Utah,0,20,10,20,43,Regular,7,-0.3
626,173,-58,2015-07-04,3909,-27,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-188,156,California,200,-30,-130,170,100,Decaf,7,-1.205128205128205
213,228,102,2015-07-05,1691,304,Major Market,West,75,Beans,Espresso,Decaf Espresso,292,567,California,220,290,190,510,107,Decaf,7,0.5149911816578483
916,113,-33,2015-07-06,2758,3,Major Market,West,36,Beans,Coffee,Amaretto,-83,124,California,130,0,-50,130,59,Regular,7,-0.6693548387096774
213,249,39,2015-07-07,2580,374,Major Market,West,87,Beans,Coffee,Colombian,349,664,California,290,450,310,740,139,Regular,7,0.5256024096385542
951,211,51,2015-07-08,1778,212,Major Market,West,59,Beans,Espresso,Caffe Latte,191,451,California,200,210,140,410,83,Regular,7,0.42350332594235035
916,121,-1,2015-07-09,912,168,Major Market,West,109,Beans,Espresso,Caffe Mocha,39,308,California,110,170,40,280,142,Regular,7,0.1266233766233766
760,81,45,2015-07-10,984,117,Major Market,West,22,Leaves,Herbal Tea,Chamomile,125,211,California,70,110,80,180,33,Decaf,7,0.5924170616113744
510,225,98,2015-07-11,1272,265,Major Market,West,69,Leaves,Herbal Tea,Lemon,258,522,California,210,240,160,450,91,Decaf,7,0.4942528735632184
805,118,80,2015-07-12,930,172,Major Market,West,33,Leaves,Tea,Darjeeling,190,309,California,80,130,110,210,44,Regular,7,0.6148867313915858
435,82,-4,2015-07-13,601,102,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,56,196,Utah,90,120,60,210,64,Decaf,7,0.2857142857142857
509,94,-16,2015-07-14,694,130,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,24,239,Washington,110,150,40,260,114,Decaf,7,0.100418410041841
971,181,40,2015-07-15,1283,182,Small Market,West,50,Beans,Espresso,Decaf Espresso,160,387,Oregon,170,180,120,350,74,Decaf,7,0.4134366925064599
435,69,8,2015-07-16,1060,81,Small Market,West,21,Beans,Coffee,Amaretto,58,160,Utah,80,90,50,170,42,Regular,7,0.3625
541,53,-19,2015-07-17,470,75,Small Market,West,17,Beans,Coffee,Colombian,21,136,Oregon,60,90,40,150,61,Regular,7,0.15441176470588236
253,63,4,2015-07-18,446,93,Small Market,West,20,Beans,Coffee,Colombian,74,166,Washington,70,110,70,180,43,Regular,7,0.4457831325301205
775,15,3,2015-07-19,848,24,Small Market,West,4,Beans,Espresso,Caffe Mocha,13,42,Nevada,10,20,10,30,15,Regular,7,0.30952380952380953
801,101,36,2015-07-20,552,130,Small Market,West,33,Beans,Espresso,Caffe Mocha,126,246,Utah,90,130,90,220,45,Regular,7,0.5121951219512195
702,121,19,2015-07-21,912,168,Small Market,West,109,Leaves,Herbal Tea,Chamomile,39,308,Nevada,110,150,20,260,142,Decaf,7,0.1266233766233766
206,130,61,2015-07-22,1134,195,Small Market,West,42,Leaves,Herbal Tea,Chamomile,181,346,Washington,120,180,120,300,73,Decaf,7,0.523121387283237
702,173,75,2015-07-23,1150,239,Small Market,West,57,Leaves,Herbal Tea,Lemon,205,439,Nevada,160,220,130,380,101,Decaf,7,0.46697038724373574
541,88,34,2015-07-24,561,112,Small Market,West,29,Leaves,Herbal Tea,Lemon,104,213,Oregon,80,100,70,180,42,Decaf,7,0.48826291079812206
775,113,59,2015-07-25,803,165,Small Market,West,36,Leaves,Herbal Tea,Mint,159,296,Nevada,100,150,100,250,58,Decaf,7,0.5371621621621622
775,228,151,2015-07-26,1691,304,Small Market,West,75,Leaves,Tea,Darjeeling,291,567,Nevada,160,220,140,380,108,Regular,7,0.5132275132275133
702,211,110,2015-07-27,1778,212,Small Market,West,59,Leaves,Tea,Earl Grey,190,451,Nevada,150,150,80,300,84,Regular,7,0.4212860310421286
503,78,42,2015-07-28,798,119,Small Market,West,25,Leaves,Tea,Earl Grey,92,210,Oregon,50,90,50,140,57,Regular,7,0.4380952380952381
775,245,-225,2015-07-29,7653,-245,Small Market,West,93,Leaves,Tea,Green Tea,-505,34,Nevada,180,-180,-280,0,127,Regular,7,-14.852941176470589
971,102,62,2015-07-30,666,143,Small Market,West,31,Leaves,Tea,Green Tea,132,261,Oregon,70,100,70,170,54,Regular,7,0.5057471264367817
951,224,-71,2015-07-31,4216,-32,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-221,205,California,260,-40,-150,220,117,Decaf,7,-1.078048780487805
209,247,111,2015-08-01,1744,329,Major Market,West,81,Beans,Espresso,Decaf Espresso,321,614,California,240,310,210,550,113,Decaf,8,0.5228013029315961
209,127,-41,2015-08-02,2947,-25,Major Market,West,40,Beans,Coffee,Amaretto,-131,109,California,150,-30,-90,120,63,Regular,8,-1.201834862385321
530,279,52,2015-08-03,2642,420,Major Market,West,97,Beans,Coffee,Colombian,402,745,California,330,500,350,830,149,Regular,8,0.5395973154362416
949,250,73,2015-08-04,1820,251,Major Market,West,70,Beans,Espresso,Caffe Latte,233,534,California,240,240,160,480,94,Regular,8,0.4363295880149813
530,135,6,2015-08-05,940,187,Major Market,West,122,Beans,Espresso,Caffe Mocha,46,343,California,130,180,40,310,156,Regular,8,0.13411078717201166
916,86,52,2015-08-06,1003,124,Major Market,West,24,Leaves,Herbal Tea,Chamomile,132,224,California,80,110,80,190,35,Decaf,8,0.5892857142857143
661,241,109,2015-08-07,1321,284,Major Market,West,74,Leaves,Herbal Tea,Lemon,279,559,California,220,260,170,480,96,Decaf,8,0.4991055456171735
323,123,89,2015-08-08,959,179,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,90,130,110,220,45,Regular,8,0.6180124223602484
801,68,-11,2015-08-09,619,85,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,39,163,Utah,80,100,50,180,59,Decaf,8,0.2392638036809816
206,105,-20,2015-08-10,716,145,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,30,266,Washington,120,170,50,290,125,Decaf,8,0.11278195488721804
971,153,49,2015-08-11,1319,153,Small Market,West,42,Beans,Espresso,Decaf Espresso,129,326,Oregon,150,140,80,290,66,Decaf,8,0.39570552147239263
360,80,16,2015-08-12,1079,96,Small Market,West,24,Beans,Espresso,Decaf Espresso,76,188,Washington,70,100,60,170,45,Decaf,8,0.40425531914893614
435,63,3,2015-08-13,1075,76,Small Market,West,19,Beans,Coffee,Amaretto,53,148,Utah,70,90,50,160,40,Regular,8,0.3581081081081081
360,72,6,2015-08-14,461,104,Small Market,West,23,Beans,Coffee,Colombian,86,188,Washington,80,120,80,200,46,Regular,8,0.4574468085106383
775,16,5,2015-08-15,851,25,Small Market,West,4,Beans,Espresso,Caffe Mocha,15,44,Nevada,10,20,10,30,15,Regular,8,0.3409090909090909
435,94,44,2015-08-16,540,120,Small Market,West,31,Beans,Espresso,Caffe Mocha,114,228,Utah,90,110,70,200,43,Regular,8,0.5
702,135,17,2015-08-17,940,187,Small Market,West,122,Leaves,Herbal Tea,Chamomile,47,343,Nevada,120,170,30,290,155,Decaf,8,0.13702623906705538
253,115,46,2015-08-18,1166,174,Small Market,West,37,Leaves,Herbal Tea,Chamomile,156,308,Washington,100,160,110,260,69,Decaf,8,0.5064935064935064
702,224,118,2015-08-19,1191,310,Small Market,West,73,Leaves,Herbal Tea,Lemon,288,569,Nevada,210,280,170,490,116,Decaf,8,0.5061511423550088
503,81,28,2015-08-20,551,104,Small Market,West,26,Leaves,Herbal Tea,Lemon,98,197,Oregon,70,100,70,170,38,Decaf,8,0.49746192893401014
775,127,61,2015-08-21,830,185,Small Market,West,40,Leaves,Herbal Tea,Mint,181,332,Nevada,120,170,120,290,63,Decaf,8,0.5451807228915663
